date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:15	1736/1736	---M-Z	200	added ('OK')	text/html	etag:%226c8-5b7079cbf7380-gzip%22	https://gymove.dexignzone.com/xhtml/page-error-503.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-error-503.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:16	2529/2529	---M-Z	200	added ('OK')	text/html	etag:%229e1-5b7079cbf7380-gzip%22	https://gymove.dexignzone.com/xhtml/page-lock-screen.html	F:/nabil/template/gymove.dexignzone.com/xhtml/page-lock-screen.html	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:16	2732/2732	---M--	200	added ('OK')	image/png	etag:%22aac-5b7079e79f4c0%22	https://gymove.dexignzone.com/xhtml/images/calendar.png	F:/nabil/template/gymove.dexignzone.com/xhtml/images/calendar.png	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:16	4263/4263	---M--	200	added ('OK')	image/jpeg	etag:%2210a7-5b707a23b4280%22	https://gymove.dexignzone.com/xhtml/images/testimonial/1.jpg	F:/nabil/template/gymove.dexignzone.com/xhtml/images/testimonial/1.jpg	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:17	9157/9157	---M--	200	added ('OK')	image/jpeg	etag:%2223c5-5b707a24a84c0%22	https://gymove.dexignzone.com/xhtml/images/testimonial/2.jpg	F:/nabil/template/gymove.dexignzone.com/xhtml/images/testimonial/2.jpg	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:17	8682/8682	---M--	200	added ('OK')	image/jpeg	etag:%2221ea-5b707a24a84c0%22	https://gymove.dexignzone.com/xhtml/images/testimonial/3.jpg	F:/nabil/template/gymove.dexignzone.com/xhtml/images/testimonial/3.jpg	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:17	9126/9126	---M--	200	added ('OK')	image/jpeg	etag:%2223a6-5b707a259c700%22	https://gymove.dexignzone.com/xhtml/images/testimonial/4.jpg	F:/nabil/template/gymove.dexignzone.com/xhtml/images/testimonial/4.jpg	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:18	12072/12072	---M--	200	added ('OK')	image/png	etag:%222f28-5b707a02533c0%22	https://gymove.dexignzone.com/xhtml/images/menus/1.png	F:/nabil/template/gymove.dexignzone.com/xhtml/images/menus/1.png	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:18	13996/13996	---M--	200	added ('OK')	image/png	etag:%2236ac-5b707a043b840%22	https://gymove.dexignzone.com/xhtml/images/menus/2.png	F:/nabil/template/gymove.dexignzone.com/xhtml/images/menus/2.png	(from https://gymove.dexignzone.com/xhtml/index.html)
08:36:18	12687/12687	---M--	200	added ('OK')	image/png	etag:%22318f-5b707a052fa80%22	https://gymove.dexignzone.com/xhtml/images/menus/3.png	F:/nabil/template/gymove.dexignzone.com/xhtml/images/menus/3.png	(from https://gymove.dexignzone.com/xhtml/index.html)
